name_full,IronMan_Rank,Good_IronMan_Rank,team,pos,ADP,Good_IronMan_Score,IronMan_Score,DurabilityZ,ProductionZ,EfficiencyZ,MinutesZ,ValueZ,GP,MIN,Weighted_GP,GP_Median,Durability_Composite,Durability_Penalty,Seasons_Used,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,FG3M_PG,FG3_PCT,FT_PCT,TOV_PG,DD2_PG
Desmond Bane,134,97,ORL,"SG,SF",44.3,0.6444274092182882,0.6377994243978498,0.48706888719990776,1.1016605147067333,0.044678242278158975,1.321444315017688,0.7336970434431102,69,2205.225,59.80000000000001,58.0,53.11555555555556,6.144444444444446,"2024-25,2023-24,2022-23",19.231884057971016,6.057971014492754,5.3478260869565215,1.1594202898550725,0.4057971014492754,2.3768115942028984,0.392,0.894,2.449275362318841,0.14492753623188406
Andrew Wiggins,135,167,MIA,"SG,SF",108.2,0.4482069323842647,0.6291132218204869,0.384339734721566,0.7275867010849298,0.01718179030833164,1.1910569074704653,0.5240610141006043,60,1842.2816666666668,61.000000000000014,60.0,50.66666666666668,10.033333333333333,"2024-25,2023-24,2022-23",17.966666666666665,4.483333333333333,2.6333333333333333,1.0,0.8333333333333334,2.1666666666666665,0.374,0.763,1.65,0.05
Jakob Poeltl,136,84,TOR,C,76.4,0.6913160531550563,0.6284445573912766,0.4557467499651318,1.202574530025673,0.13993770579367187,1.0736476815008509,0.6867733272477468,57,1685.7483333333332,56.400000000000006,57.0,52.36888888888889,4.211111111111111,"2024-25,2023-24,2022-23",14.456140350877194,9.596491228070175,2.7719298245614037,1.1578947368421053,1.2456140350877194,0.017543859649122806,0.333,0.674,1.9473684210526316,0.40350877192982454
Collin Sexton,137,183,CHA,"PG,SG",139.2,0.4001686172860299,0.6237598649903818,0.6751881519016263,0.32584580253299883,-0.0012248224391006035,0.8997844140293899,0.19283407826875146,63,1757.76,66.0,63.0,57.599999999999994,7.5,"2024-25,2023-24,2022-23",18.396825396825395,2.7142857142857144,4.190476190476191,0.746031746031746,0.09523809523809523,1.746031746031746,0.406,0.865,2.5396825396825395,0.031746031746031744
Gradey Dick,138,203,TOR,"SG,SF",138.2,0.3309806141550355,0.6217602763216143,0.6017768927576211,0.20625055175115178,0.038848181757631606,1.055079980684867,0.18916733639042427,54,1587.3733333333332,56.000000000000014,57.0,55.85000000000001,0.45,"2024-25,2023-24",14.38888888888889,3.574074074074074,1.8148148148148149,0.8888888888888888,0.18518518518518517,2.111111111111111,0.35,0.858,1.537037037037037,0.0
Wendell Carter Jr.,139,176,ORL,C,138.2,0.4201587407598638,0.6171186611026626,0.7576884240825095,0.3348732561645944,-0.08432965669488858,0.6874325169796648,0.2054754988707574,68,1758.2683333333334,63.000000000000014,57.0,59.56666666666667,1.6333333333333333,"2024-25,2023-24,2022-23",9.088235294117647,7.235294117647059,1.9705882352941178,0.7647058823529411,0.6029411764705882,0.5441176470588235,0.234,0.737,1.1323529411764706,0.14705882352941177
Karl-Anthony Towns,140,27,NYK,"PF,C",11.3,0.9491924780096159,0.6117490408670829,0.2310383814995749,2.1201459464830252,0.043593734082879865,1.6325509004875987,0.9528171788332873,72,2516.72,64.7,62.0,47.01222222222222,16.87777777777778,"2024-25,2023-24,2022-23",24.430555555555557,12.777777777777779,3.0833333333333335,0.9861111111111112,0.6944444444444444,1.9722222222222223,0.42,0.829,2.6666666666666665,0.8055555555555556
Aaron Gordon,141,166,DEN,"PF,C",113.1,0.4522926083568914,0.6064123279852284,0.6700144060190969,0.24285093117345155,0.4357323673993599,0.9482000475814363,0.27577564367054996,51,1446.7166666666667,59.30000000000001,68.0,57.476666666666674,4.433333333333334,"2024-25,2023-24,2022-23",14.666666666666666,4.8431372549019605,3.215686274509804,0.45098039215686275,0.27450980392156865,1.4705882352941178,0.436,0.81,1.4313725490196079,0.058823529411764705
Terance Mann,142,163,BKN,"SG,SF",136.0,0.4612812267227739,0.6006197119028045,1.2127916204520792,-0.2162045439709194,0.31323198065154967,0.19410633447982598,-0.03196072049842355,67,1414.25,70.80000000000001,75.0,70.41555555555556,1.6444444444444444,"2024-25,2023-24,2022-23",7.7164179104477615,2.970149253731343,1.8059701492537314,0.7014925373134329,0.22388059701492538,0.8955223880597015,0.368,0.691,0.7014925373134329,0.0
Julius Randle,143,145,MIN,"PF,C",64.2,0.5151351014622374,0.5880719294715057,0.6121243845226808,0.8082893307705415,-0.2651519232752579,1.3520106957564335,0.3582214142863415,69,2225.5266666666666,62.90000000000001,69.0,56.09666666666667,8.633333333333333,"2024-25,2023-24,2022-23",18.666666666666668,7.057971014492754,4.681159420289855,0.6811594202898551,0.2318840579710145,1.565217391304348,0.344,0.806,2.8405797101449277,0.2028985507246377
Max Christie,144,202,DAL,"SG,SF",137.6,0.3347161357805757,0.5853290618442097,0.6821797003915319,0.04168743442760354,0.22584640926460745,0.8343454027731535,0.13139503390525334,78,2127.141666666667,71.0,67.0,57.766666666666666,12.033333333333333,"2024-25,2023-24,2022-23",9.602564102564102,3.3076923076923075,1.8717948717948718,0.8205128205128205,0.3974358974358974,1.4743589743589745,0.366,0.855,1.1282051282051282,0.0
Bobby Portis,145,138,MIL,"PF,C",118.5,0.544811292369448,0.5810605425899666,0.5409504208954448,0.6828432692037035,0.2764690816489437,0.6380173152628019,0.4664802599878116,49,1243.68,61.000000000000014,70.0,54.400000000000006,9.3,"2024-25,2023-24,2022-23",13.877551020408163,8.387755102040817,2.122448979591837,0.7142857142857143,0.5306122448979592,1.3265306122448979,0.365,0.836,1.163265306122449,0.22448979591836735
Paolo Banchero,146,123,ORL,"PF,C",28.0,0.5787088665837563,0.5768293630993786,0.44978062858707957,1.2529928640853125,-0.5120026524260023,1.5729864821643407,0.5835597550668277,46,1581.53,58.80000000000001,72.0,52.226666666666674,10.533333333333333,"2024-25,2023-24,2022-23",25.891304347826086,7.5,4.760869565217392,0.782608695652174,0.6086956521739131,1.891304347826087,0.32,0.727,2.9565217391304346,0.2391304347826087
Amir Coffey,147,185,MIL,"SF,PF",130.8,0.3897968000641695,0.5702232468441104,0.9649179213233026,-0.28895818829962217,0.5970645342734864,0.5227197681042597,0.004572619853489507,72,1747.54,69.2,70.0,64.50666666666666,4.933333333333334,"2024-25,2023-24,2022-23",9.666666666666666,2.236111111111111,1.0694444444444444,0.5555555555555556,0.09722222222222222,1.4027777777777777,0.409,0.891,0.625,0.0
John Collins,148,133,LAC,"PF,C",93.0,0.5602001311616926,0.5648765929749885,0.2181739322781492,1.153074793290483,0.058503204671198794,1.171068750372118,0.6242743834347847,40,1220.4916666666666,51.50000000000001,68.0,46.705555555555556,9.744444444444445,"2024-25,2023-24,2022-23",18.95,8.175,2.0,0.975,1.0,1.475,0.399,0.848,2.575,0.325
Paul George,149,172,PHI,"SG,SF,PF",80.8,0.4284145047248781,0.5580696462465965,0.12061852568233715,1.087386981653427,-0.2739384910471383,1.380336227796411,0.6681174830208325,41,1333.5933333333332,52.40000000000001,56.0,44.38,9.1,"2024-25,2023-24,2022-23",16.21951219512195,5.341463414634147,4.341463414634147,1.829268292682927,0.4878048780487805,2.341463414634146,0.358,0.814,2.5853658536585367,0.07317073170731707
Kel'el Ware,150,103,MIA,"PF,C",85.6,0.6280497376383333,0.5557244250564077,0.9436636139139907,0.48504165605837857,0.2828381482469279,0.3102671425680343,0.34751386533673667,64,1422.4866666666667,64.0,64.0,64.0,0.0,2024-25,9.296875,7.390625,0.9375,0.609375,1.109375,0.546875,0.315,0.687,0.890625,0.234375
Duncan Robinson,151,192,DET,"SG,SF",139.3,0.36661302291646164,0.5469675326578856,0.736247675380133,0.017705010089866993,0.3251597436423082,0.5079961964824394,0.1351309573347467,74,1785.595,69.00000000000001,68.0,59.05555555555556,9.644444444444446,"2024-25,2023-24,2022-23",11.04054054054054,2.2567567567567566,2.3783783783783785,0.5405405405405406,0.08108108108108109,2.5675675675675675,0.393,0.887,1.162162162162162,0.0
Kevon Looney,152,127,NOP,C,132.4,0.5643390145747285,0.5461158689017673,1.4228177370888353,-0.1705785816939152,0.3172167620838018,-0.4375117332818482,-0.04238989643856651,76,1142.155,76.00000000000001,76.0,75.42222222222223,0.5777777777777778,"2024-25,2023-24,2022-23",4.526315789473684,6.078947368421052,1.5526315789473684,0.6052631578947368,0.4868421052631579,0.02631578947368421,0.4,0.566,0.5131578947368421,0.02631578947368421
Kristaps Porziņģis,153,114,ATL,"PF,C",54.0,0.6104311841366006,0.544360152114218,0.21859342518754374,1.1391791925849584,0.3366106851379983,0.9940825249012147,0.878238306224581,42,1209.9633333333334,48.800000000000004,57.0,46.71555555555556,4.544444444444443,"2024-25,2023-24,2022-23",19.476190476190474,6.761904761904762,2.0714285714285716,0.7380952380952381,1.5,2.4523809523809526,0.412,0.809,1.2619047619047619,0.14285714285714285
Donovan Clingan,154,113,POR,C,85.1,0.6117082091764404,0.5438029482180509,1.0695114867322864,0.44402160845471317,0.03147485550820258,0.05361589628674851,0.3229723005518537,67,1323.6433333333334,67.0,67.0,67.0,0.0,2024-25,6.507462686567164,7.865671641791045,1.1492537313432836,0.5074626865671642,1.6417910447761195,0.208955223880597,0.286,0.596,1.0746268656716418,0.11940298507462686
Jeremy Sochan,155,188,SAS,"PF,C",141.7,0.37573210272903934,0.5390075219305449,0.5617386250720968,0.35897628356031214,0.0372306963803786,0.6252857857758297,0.217730176632157,54,1363.9683333333332,60.20000000000001,56.0,54.89555555555557,4.044444444444443,"2024-25,2023-24,2022-23",11.425925925925926,6.518518518518518,2.3703703703703702,0.8333333333333334,0.5,0.5185185185185185,0.308,0.696,1.5555555555555556,0.14814814814814814
Clint Capela,156,189,HOU,C,138.1,0.3717967050895362,0.5368987351404598,0.766171502916928,0.38752465345370546,-0.4484087872935859,0.22334929406478732,0.2290410919860033,55,1176.4333333333334,61.400000000000006,65.0,59.768888888888895,2.7111111111111117,"2024-25,2023-24,2022-23",8.872727272727273,8.527272727272727,1.1272727272727272,0.6181818181818182,0.9636363636363636,0.0,0.0,0.536,0.8545454545454545,0.2
Dejounte Murray,157,195,NOP,"PG,SG",135.0,0.3533926871750439,0.5327168300800464,-0.3086625515978495,1.5445566657289869,-0.7048247923870555,1.3931433787039382,0.7257864788598787,31,1012.1483333333333,49.4,74.0,34.14666666666666,22.633333333333336,"2024-25,2023-24,2022-23",17.483870967741936,6.451612903225806,7.354838709677419,2.032258064516129,0.3870967741935484,1.6774193548387097,0.299,0.823,3.4193548387096775,0.25806451612903225
Aaron Nesmith,158,193,IND,SF,135.7,0.3661475276230953,0.5256963865480809,0.45364928541816035,0.12021017308777283,0.6830187211036104,0.5906061079612691,0.34329404060116236,45,1121.6183333333333,55.90000000000001,72.0,52.31888888888889,8.411111111111111,"2024-25,2023-24,2022-23",12.022222222222222,3.9555555555555557,1.2,0.7777777777777778,0.37777777777777777,1.8666666666666667,0.431,0.913,0.8222222222222222,0.0
Cole Anthony,159,174,MIL,PG,140.5,0.421587210007853,0.5046989179507897,1.012413840731392,0.025139925459743275,0.03282851765699435,-0.08520511318377894,0.04321140527606768,67,1234.1133333333332,70.5,67.0,65.63888888888887,3.811111111111112,"2024-25,2023-24,2022-23",9.402985074626866,3.044776119402985,2.8507462686567164,0.6716417910447762,0.47761194029850745,1.1492537313432836,0.353,0.823,1.537313432835821,0.0
Jalen Johnson,160,99,ATL,"SF,PF",26.0,0.6364964737187018,0.4940676178386096,-0.1115008841825195,1.89975911918504,-0.3940341014115325,1.7070561921477665,0.8820395576474406,36,1284.1783333333333,45.400000000000006,56.0,38.846666666666664,9.733333333333334,"2024-25,2023-24,2022-23",18.88888888888889,9.972222222222221,5.027777777777778,1.5555555555555556,1.0,1.2222222222222223,0.312,0.746,2.9444444444444446,0.5555555555555556
Lauri Markkanen,161,175,UTA,"SF,PF",55.0,0.4209840261370659,0.4916746267743428,0.3302251494096986,0.6610785017020844,0.12231282846176357,1.2633859332457351,0.49467231050315363,47,1475.8433333333332,51.300000000000004,55.0,49.37666666666667,3.033333333333333,"2024-25,2023-24,2022-23",18.97872340425532,5.914893617021277,1.4893617021276595,0.7021276595744681,0.3617021276595745,2.9361702127659575,0.346,0.876,1.4042553191489362,0.10638297872340426
Ausar Thompson,162,160,DET,"SF,PF",79.7,0.46181341315355484,0.48684639777759275,0.7898495471360736,0.42508818811672183,-0.12080840473781648,0.3390739725399585,0.34758509739787,59,1327.715,60.33333333333334,61.0,60.33333333333333,0.2,"2024-25,2023-24",10.067796610169491,5.135593220338983,2.2711864406779663,1.6610169491525424,0.6779661016949152,0.1864406779661017,0.224,0.641,1.3559322033898304,0.05084745762711865
Kevin Porter Jr.,163,173,MIL,"PG,SG",110.6,0.42714410622240995,0.4712536526723651,1.0135790988130433,0.12285539389355835,-0.1371484543011536,0.054072585828310545,0.05529987841432024,75,1482.02,69.66666666666667,67.0,65.66666666666666,3.2,"2024-25,2022-23",10.28,3.7066666666666666,3.4133333333333336,1.08,0.17333333333333334,0.7333333333333333,0.311,0.769,1.8133333333333332,0.02666666666666667
